__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2021-06-25,US,United States,medtech,Medical Technician,TOTAL,140.77
HiringLabSectoralPosting,2021-06-26,US,United States,medtech,Medical Technician,TOTAL,140.97
HiringLabSectoralPosting,2021-06-27,US,United States,medtech,Medical Technician,TOTAL,141.18
HiringLabSectoralPosting,2021-06-28,US,United States,medtech,Medical Technician,TOTAL,141.37
HiringLabSectoralPosting,2021-06-29,US,United States,medtech,Medical Technician,TOTAL,141.6
HiringLabSectoralPosting,2021-06-30,US,United States,medtech,Medical Technician,TOTAL,141.86
HiringLabSectoralPosting,2021-07-01,US,United States,medtech,Medical Technician,TOTAL,142.11
HiringLabSectoralPosting,2021-07-02,US,United States,medtech,Medical Technician,TOTAL,142.4
HiringLabSectoralPosting,2021-07-03,US,United States,medtech,Medical Technician,TOTAL,142.77
HiringLabSectoralPosting,2021-07-04,US,United States,medtech,Medical Technician,TOTAL,143.17
HiringLabSectoralPosting,2021-07-05,US,United States,medtech,Medical Technician,TOTAL,143.52
HiringLabSectoralPosting,2021-07-06,US,United States,medtech,Medical Technician,TOTAL,143.87
HiringLabSectoralPosting,2021-07-07,US,United States,medtech,Medical Technician,TOTAL,144.07
HiringLabSectoralPosting,2021-07-08,US,United States,medtech,Medical Technician,TOTAL,144.32
HiringLabSectoralPosting,2021-07-09,US,United States,medtech,Medical Technician,TOTAL,144.56
HiringLabSectoralPosting,2021-07-10,US,United States,medtech,Medical Technician,TOTAL,144.57
HiringLabSectoralPosting,2021-07-11,US,United States,medtech,Medical Technician,TOTAL,144.56
HiringLabSectoralPosting,2021-07-12,US,United States,medtech,Medical Technician,TOTAL,144.53
HiringLabSectoralPosting,2021-07-13,US,United States,medtech,Medical Technician,TOTAL,144.59
HiringLabSectoralPosting,2021-07-14,US,United States,medtech,Medical Technician,TOTAL,144.68
HiringLabSectoralPosting,2021-07-15,US,United States,medtech,Medical Technician,TOTAL,144.84
HiringLabSectoralPosting,2021-07-16,US,United States,medtech,Medical Technician,TOTAL,144.91
HiringLabSectoralPosting,2021-07-17,US,United States,medtech,Medical Technician,TOTAL,145.06
HiringLabSectoralPosting,2021-07-18,US,United States,medtech,Medical Technician,TOTAL,145.38
HiringLabSectoralPosting,2021-07-19,US,United States,medtech,Medical Technician,TOTAL,145.77
HiringLabSectoralPosting,2021-07-20,US,United States,medtech,Medical Technician,TOTAL,146.19
HiringLabSectoralPosting,2021-07-21,US,United States,medtech,Medical Technician,TOTAL,146.5
HiringLabSectoralPosting,2021-07-22,US,United States,medtech,Medical Technician,TOTAL,146.59
HiringLabSectoralPosting,2021-07-23,US,United States,medtech,Medical Technician,TOTAL,146.76
HiringLabSectoralPosting,2021-07-24,US,United States,medtech,Medical Technician,TOTAL,146.91
HiringLabSectoralPosting,2021-07-25,US,United States,medtech,Medical Technician,TOTAL,146.96
HiringLabSectoralPosting,2021-07-26,US,United States,medtech,Medical Technician,TOTAL,146.91
HiringLabSectoralPosting,2021-07-27,US,United States,medtech,Medical Technician,TOTAL,146.78
HiringLabSectoralPosting,2021-07-28,US,United States,medtech,Medical Technician,TOTAL,146.8
HiringLabSectoralPosting,2021-07-29,US,United States,medtech,Medical Technician,TOTAL,146.9
HiringLabSectoralPosting,2021-07-30,US,United States,medtech,Medical Technician,TOTAL,146.95
HiringLabSectoralPosting,2021-07-31,US,United States,medtech,Medical Technician,TOTAL,147.36
HiringLabSectoralPosting,2021-08-01,US,United States,medtech,Medical Technician,TOTAL,147.58
HiringLabSectoralPosting,2021-08-02,US,United States,medtech,Medical Technician,TOTAL,148
HiringLabSectoralPosting,2021-08-03,US,United States,medtech,Medical Technician,TOTAL,148.41
HiringLabSectoralPosting,2021-08-04,US,United States,medtech,Medical Technician,TOTAL,148.85
HiringLabSectoralPosting,2021-08-05,US,United States,medtech,Medical Technician,TOTAL,149.37
HiringLabSectoralPosting,2021-08-06,US,United States,medtech,Medical Technician,TOTAL,150.04
HiringLabSectoralPosting,2021-08-07,US,United States,medtech,Medical Technician,TOTAL,150.18
HiringLabSectoralPosting,2021-08-08,US,United States,medtech,Medical Technician,TOTAL,150.57
HiringLabSectoralPosting,2021-08-09,US,United States,medtech,Medical Technician,TOTAL,150.8
HiringLabSectoralPosting,2021-08-10,US,United States,medtech,Medical Technician,TOTAL,151.02
HiringLabSectoralPosting,2021-08-11,US,United States,medtech,Medical Technician,TOTAL,151.23
HiringLabSectoralPosting,2021-08-12,US,United States,medtech,Medical Technician,TOTAL,151.53
HiringLabSectoralPosting,2021-08-13,US,United States,medtech,Medical Technician,TOTAL,151.83
HiringLabSectoralPosting,2021-08-14,US,United States,medtech,Medical Technician,TOTAL,152.31
HiringLabSectoralPosting,2021-08-15,US,United States,medtech,Medical Technician,TOTAL,152.62
HiringLabSectoralPosting,2021-08-16,US,United States,medtech,Medical Technician,TOTAL,152.96
HiringLabSectoralPosting,2021-08-17,US,United States,medtech,Medical Technician,TOTAL,153.4
HiringLabSectoralPosting,2021-08-18,US,United States,medtech,Medical Technician,TOTAL,153.82
HiringLabSectoralPosting,2021-08-19,US,United States,medtech,Medical Technician,TOTAL,154.22
HiringLabSectoralPosting,2021-08-20,US,United States,medtech,Medical Technician,TOTAL,154.51
HiringLabSectoralPosting,2021-08-21,US,United States,medtech,Medical Technician,TOTAL,154.75
HiringLabSectoralPosting,2021-08-22,US,United States,medtech,Medical Technician,TOTAL,155.16
HiringLabSectoralPosting,2021-08-23,US,United States,medtech,Medical Technician,TOTAL,155.52
HiringLabSectoralPosting,2021-08-24,US,United States,medtech,Medical Technician,TOTAL,155.67
HiringLabSectoralPosting,2021-08-25,US,United States,medtech,Medical Technician,TOTAL,156.14
HiringLabSectoralPosting,2021-08-26,US,United States,medtech,Medical Technician,TOTAL,156.46
HiringLabSectoralPosting,2021-08-27,US,United States,medtech,Medical Technician,TOTAL,156.86
HiringLabSectoralPosting,2021-08-28,US,United States,medtech,Medical Technician,TOTAL,157.34
HiringLabSectoralPosting,2021-08-29,US,United States,medtech,Medical Technician,TOTAL,157.84
HiringLabSectoralPosting,2021-08-30,US,United States,medtech,Medical Technician,TOTAL,158.26
HiringLabSectoralPosting,2021-08-31,US,United States,medtech,Medical Technician,TOTAL,158.83
HiringLabSectoralPosting,2021-09-01,US,United States,medtech,Medical Technician,TOTAL,159.05
HiringLabSectoralPosting,2021-09-02,US,United States,medtech,Medical Technician,TOTAL,159.42
HiringLabSectoralPosting,2021-09-03,US,United States,medtech,Medical Technician,TOTAL,159.78
HiringLabSectoralPosting,2021-09-04,US,United States,medtech,Medical Technician,TOTAL,160
HiringLabSectoralPosting,2021-09-05,US,United States,medtech,Medical Technician,TOTAL,160.3
HiringLabSectoralPosting,2021-09-06,US,United States,medtech,Medical Technician,TOTAL,160.8
HiringLabSectoralPosting,2021-09-07,US,United States,medtech,Medical Technician,TOTAL,161.09
HiringLabSectoralPosting,2021-09-08,US,United States,medtech,Medical Technician,TOTAL,161.52
HiringLabSectoralPosting,2021-09-09,US,United States,medtech,Medical Technician,TOTAL,161.71
HiringLabSectoralPosting,2021-09-10,US,United States,medtech,Medical Technician,TOTAL,162.07
HiringLabSectoralPosting,2021-09-11,US,United States,medtech,Medical Technician,TOTAL,162.68
HiringLabSectoralPosting,2021-09-12,US,United States,medtech,Medical Technician,TOTAL,163.17
HiringLabSectoralPosting,2021-09-13,US,United States,medtech,Medical Technician,TOTAL,163.54
HiringLabSectoralPosting,2021-09-14,US,United States,medtech,Medical Technician,TOTAL,163.98
HiringLabSectoralPosting,2021-09-15,US,United States,medtech,Medical Technician,TOTAL,164.47
HiringLabSectoralPosting,2021-09-16,US,United States,medtech,Medical Technician,TOTAL,164.91
HiringLabSectoralPosting,2021-09-17,US,United States,medtech,Medical Technician,TOTAL,165.2
HiringLabSectoralPosting,2021-09-18,US,United States,medtech,Medical Technician,TOTAL,165.43
HiringLabSectoralPosting,2021-09-19,US,United States,medtech,Medical Technician,TOTAL,165.69
HiringLabSectoralPosting,2021-09-20,US,United States,medtech,Medical Technician,TOTAL,165.89
HiringLabSectoralPosting,2021-09-21,US,United States,medtech,Medical Technician,TOTAL,166.17
HiringLabSectoralPosting,2021-09-22,US,United States,medtech,Medical Technician,TOTAL,166.5
HiringLabSectoralPosting,2021-09-23,US,United States,medtech,Medical Technician,TOTAL,166.92
HiringLabSectoralPosting,2021-09-24,US,United States,medtech,Medical Technician,TOTAL,167.2
HiringLabSectoralPosting,2021-09-25,US,United States,medtech,Medical Technician,TOTAL,167.39
HiringLabSectoralPosting,2021-09-26,US,United States,medtech,Medical Technician,TOTAL,167.51
HiringLabSectoralPosting,2021-09-27,US,United States,medtech,Medical Technician,TOTAL,167.76
HiringLabSectoralPosting,2021-09-28,US,United States,medtech,Medical Technician,TOTAL,168.17
HiringLabSectoralPosting,2021-09-29,US,United States,medtech,Medical Technician,TOTAL,168.42
HiringLabSectoralPosting,2021-09-30,US,United States,medtech,Medical Technician,TOTAL,168.8
HiringLabSectoralPosting,2021-10-01,US,United States,medtech,Medical Technician,TOTAL,169.15
HiringLabSectoralPosting,2021-10-02,US,United States,medtech,Medical Technician,TOTAL,169.75
HiringLabSectoralPosting,2021-10-03,US,United States,medtech,Medical Technician,TOTAL,170.16
HiringLabSectoralPosting,2021-10-04,US,United States,medtech,Medical Technician,TOTAL,170.5
HiringLabSectoralPosting,2021-10-05,US,United States,medtech,Medical Technician,TOTAL,170.63
HiringLabSectoralPosting,2021-10-06,US,United States,medtech,Medical Technician,TOTAL,170.75
HiringLabSectoralPosting,2021-10-07,US,United States,medtech,Medical Technician,TOTAL,170.94
HiringLabSectoralPosting,2021-10-08,US,United States,medtech,Medical Technician,TOTAL,171.21
HiringLabSectoralPosting,2021-10-09,US,United States,medtech,Medical Technician,TOTAL,171.23
HiringLabSectoralPosting,2021-10-10,US,United States,medtech,Medical Technician,TOTAL,171.33
HiringLabSectoralPosting,2021-10-11,US,United States,medtech,Medical Technician,TOTAL,171.45
HiringLabSectoralPosting,2021-10-12,US,United States,medtech,Medical Technician,TOTAL,171.68
HiringLabSectoralPosting,2021-10-13,US,United States,medtech,Medical Technician,TOTAL,171.86
HiringLabSectoralPosting,2021-10-14,US,United States,medtech,Medical Technician,TOTAL,172.18
HiringLabSectoralPosting,2021-10-15,US,United States,medtech,Medical Technician,TOTAL,172.5
HiringLabSectoralPosting,2021-10-16,US,United States,medtech,Medical Technician,TOTAL,172.8
HiringLabSectoralPosting,2021-10-17,US,United States,medtech,Medical Technician,TOTAL,173.27
HiringLabSectoralPosting,2021-10-18,US,United States,medtech,Medical Technician,TOTAL,173.73
HiringLabSectoralPosting,2021-10-19,US,United States,medtech,Medical Technician,TOTAL,174.18
HiringLabSectoralPosting,2021-10-20,US,United States,medtech,Medical Technician,TOTAL,174.7
HiringLabSectoralPosting,2021-10-21,US,United States,medtech,Medical Technician,TOTAL,174.91
HiringLabSectoralPosting,2021-10-22,US,United States,medtech,Medical Technician,TOTAL,175.21
HiringLabSectoralPosting,2021-10-23,US,United States,medtech,Medical Technician,TOTAL,175.65
HiringLabSectoralPosting,2021-10-24,US,United States,medtech,Medical Technician,TOTAL,175.87
HiringLabSectoralPosting,2021-10-25,US,United States,medtech,Medical Technician,TOTAL,176.06
HiringLabSectoralPosting,2021-10-26,US,United States,medtech,Medical Technician,TOTAL,176.16
HiringLabSectoralPosting,2021-10-27,US,United States,medtech,Medical Technician,TOTAL,176.18
HiringLabSectoralPosting,2021-10-28,US,United States,medtech,Medical Technician,TOTAL,176.19
HiringLabSectoralPosting,2021-10-29,US,United States,medtech,Medical Technician,TOTAL,176.02
HiringLabSectoralPosting,2021-10-30,US,United States,medtech,Medical Technician,TOTAL,175.74
HiringLabSectoralPosting,2021-10-31,US,United States,medtech,Medical Technician,TOTAL,175.46
HiringLabSectoralPosting,2021-11-01,US,United States,medtech,Medical Technician,TOTAL,175.29
HiringLabSectoralPosting,2021-11-02,US,United States,medtech,Medical Technician,TOTAL,175.22
HiringLabSectoralPosting,2021-11-03,US,United States,medtech,Medical Technician,TOTAL,175.12
HiringLabSectoralPosting,2021-11-04,US,United States,medtech,Medical Technician,TOTAL,174.93
HiringLabSectoralPosting,2021-11-05,US,United States,medtech,Medical Technician,TOTAL,174.92
HiringLabSectoralPosting,2021-11-06,US,United States,medtech,Medical Technician,TOTAL,174.85
HiringLabSectoralPosting,2021-11-07,US,United States,medtech,Medical Technician,TOTAL,175.13
HiringLabSectoralPosting,2021-11-08,US,United States,medtech,Medical Technician,TOTAL,175.29
HiringLabSectoralPosting,2021-11-09,US,United States,medtech,Medical Technician,TOTAL,175.33
HiringLabSectoralPosting,2021-11-10,US,United States,medtech,Medical Technician,TOTAL,175.46
HiringLabSectoralPosting,2021-11-11,US,United States,medtech,Medical Technician,TOTAL,175.8
HiringLabSectoralPosting,2021-11-12,US,United States,medtech,Medical Technician,TOTAL,176.05
HiringLabSectoralPosting,2021-11-13,US,United States,medtech,Medical Technician,TOTAL,176.39
HiringLabSectoralPosting,2021-11-14,US,United States,medtech,Medical Technician,TOTAL,176.53
HiringLabSectoralPosting,2021-11-15,US,United States,medtech,Medical Technician,TOTAL,176.69
HiringLabSectoralPosting,2021-11-16,US,United States,medtech,Medical Technician,TOTAL,176.87
HiringLabSectoralPosting,2021-11-17,US,United States,medtech,Medical Technician,TOTAL,177.28
HiringLabSectoralPosting,2021-11-18,US,United States,medtech,Medical Technician,TOTAL,177.56
HiringLabSectoralPosting,2021-11-19,US,United States,medtech,Medical Technician,TOTAL,177.89
HiringLabSectoralPosting,2021-11-20,US,United States,medtech,Medical Technician,TOTAL,177.91
HiringLabSectoralPosting,2021-11-21,US,United States,medtech,Medical Technician,TOTAL,178.25
HiringLabSectoralPosting,2021-11-22,US,United States,medtech,Medical Technician,TOTAL,178.56
HiringLabSectoralPosting,2021-11-23,US,United States,medtech,Medical Technician,TOTAL,178.95
HiringLabSectoralPosting,2021-11-24,US,United States,medtech,Medical Technician,TOTAL,179.12
HiringLabSectoralPosting,2021-11-25,US,United States,medtech,Medical Technician,TOTAL,179.36
HiringLabSectoralPosting,2021-11-26,US,United States,medtech,Medical Technician,TOTAL,179.5
HiringLabSectoralPosting,2021-11-27,US,United States,medtech,Medical Technician,TOTAL,180.03
HiringLabSectoralPosting,2021-11-28,US,United States,medtech,Medical Technician,TOTAL,180
HiringLabSectoralPosting,2021-11-29,US,United States,medtech,Medical Technician,TOTAL,180.17
HiringLabSectoralPosting,2021-11-30,US,United States,medtech,Medical Technician,TOTAL,180.23
HiringLabSectoralPosting,2021-12-01,US,United States,medtech,Medical Technician,TOTAL,180.36
HiringLabSectoralPosting,2021-12-02,US,United States,medtech,Medical Technician,TOTAL,180.52
HiringLabSectoralPosting,2021-12-03,US,United States,medtech,Medical Technician,TOTAL,180.53
HiringLabSectoralPosting,2021-12-04,US,United States,medtech,Medical Technician,TOTAL,180.67
HiringLabSectoralPosting,2021-12-05,US,United States,medtech,Medical Technician,TOTAL,180.87
HiringLabSectoralPosting,2021-12-06,US,United States,medtech,Medical Technician,TOTAL,180.98
HiringLabSectoralPosting,2021-12-07,US,United States,medtech,Medical Technician,TOTAL,181.12
HiringLabSectoralPosting,2021-12-08,US,United States,medtech,Medical Technician,TOTAL,181.06
HiringLabSectoralPosting,2021-12-09,US,United States,medtech,Medical Technician,TOTAL,181.07
HiringLabSectoralPosting,2021-12-10,US,United States,medtech,Medical Technician,TOTAL,181.14
HiringLabSectoralPosting,2021-12-11,US,United States,medtech,Medical Technician,TOTAL,180.95
HiringLabSectoralPosting,2021-12-12,US,United States,medtech,Medical Technician,TOTAL,181.14
HiringLabSectoralPosting,2021-12-13,US,United States,medtech,Medical Technician,TOTAL,181.46
HiringLabSectoralPosting,2021-12-14,US,United States,medtech,Medical Technician,TOTAL,182
HiringLabSectoralPosting,2021-12-15,US,United States,medtech,Medical Technician,TOTAL,182.31
HiringLabSectoralPosting,2021-12-16,US,United States,medtech,Medical Technician,TOTAL,182.56
HiringLabSectoralPosting,2021-12-17,US,United States,medtech,Medical Technician,TOTAL,183.16
HiringLabSectoralPosting,2021-12-18,US,United States,medtech,Medical Technician,TOTAL,183.71
HiringLabSectoralPosting,2021-12-19,US,United States,medtech,Medical Technician,TOTAL,184.18
HiringLabSectoralPosting,2021-12-20,US,United States,medtech,Medical Technician,TOTAL,184.54
HiringLabSectoralPosting,2021-12-21,US,United States,medtech,Medical Technician,TOTAL,184.79
HiringLabSectoralPosting,2021-12-22,US,United States,medtech,Medical Technician,TOTAL,185.1
HiringLabSectoralPosting,2021-12-23,US,United States,medtech,Medical Technician,TOTAL,185.5
HiringLabSectoralPosting,2021-12-24,US,United States,medtech,Medical Technician,TOTAL,186.21
HiringLabSectoralPosting,2021-12-25,US,United States,medtech,Medical Technician,TOTAL,187.15
HiringLabSectoralPosting,2021-12-26,US,United States,medtech,Medical Technician,TOTAL,187.9
HiringLabSectoralPosting,2021-12-27,US,United States,medtech,Medical Technician,TOTAL,188.61
HiringLabSectoralPosting,2021-12-28,US,United States,medtech,Medical Technician,TOTAL,189.21
HiringLabSectoralPosting,2021-12-29,US,United States,medtech,Medical Technician,TOTAL,189.95
HiringLabSectoralPosting,2021-12-30,US,United States,medtech,Medical Technician,TOTAL,190.38
HiringLabSectoralPosting,2021-12-31,US,United States,medtech,Medical Technician,TOTAL,190.54
HiringLabSectoralPosting,2022-01-01,US,United States,medtech,Medical Technician,TOTAL,190.32
HiringLabSectoralPosting,2022-01-02,US,United States,medtech,Medical Technician,TOTAL,189.87
HiringLabSectoralPosting,2022-01-03,US,United States,medtech,Medical Technician,TOTAL,189.35
HiringLabSectoralPosting,2022-01-04,US,United States,medtech,Medical Technician,TOTAL,188.9
HiringLabSectoralPosting,2022-01-05,US,United States,medtech,Medical Technician,TOTAL,188.54
HiringLabSectoralPosting,2022-01-06,US,United States,medtech,Medical Technician,TOTAL,188.52
HiringLabSectoralPosting,2022-01-07,US,United States,medtech,Medical Technician,TOTAL,188.17
HiringLabSectoralPosting,2022-01-08,US,United States,medtech,Medical Technician,TOTAL,188
HiringLabSectoralPosting,2022-01-09,US,United States,medtech,Medical Technician,TOTAL,188.19
HiringLabSectoralPosting,2022-01-10,US,United States,medtech,Medical Technician,TOTAL,188.39
HiringLabSectoralPosting,2022-01-11,US,United States,medtech,Medical Technician,TOTAL,188.18
HiringLabSectoralPosting,2022-01-12,US,United States,medtech,Medical Technician,TOTAL,188.33
HiringLabSectoralPosting,2022-01-13,US,United States,medtech,Medical Technician,TOTAL,188.44
HiringLabSectoralPosting,2022-01-14,US,United States,medtech,Medical Technician,TOTAL,187.5
HiringLabSectoralPosting,2022-01-15,US,United States,medtech,Medical Technician,TOTAL,187.7
HiringLabSectoralPosting,2022-01-16,US,United States,medtech,Medical Technician,TOTAL,187.74
HiringLabSectoralPosting,2022-01-17,US,United States,medtech,Medical Technician,TOTAL,187.72
HiringLabSectoralPosting,2022-01-18,US,United States,medtech,Medical Technician,TOTAL,188.06
HiringLabSectoralPosting,2022-01-19,US,United States,medtech,Medical Technician,TOTAL,188.22
HiringLabSectoralPosting,2022-01-20,US,United States,medtech,Medical Technician,TOTAL,188.35
HiringLabSectoralPosting,2022-01-21,US,United States,medtech,Medical Technician,TOTAL,189.33
HiringLabSectoralPosting,2022-01-22,US,United States,medtech,Medical Technician,TOTAL,189.25
HiringLabSectoralPosting,2022-01-23,US,United States,medtech,Medical Technician,TOTAL,189.22
HiringLabSectoralPosting,2022-01-24,US,United States,medtech,Medical Technician,TOTAL,189.16
HiringLabSectoralPosting,2022-01-25,US,United States,medtech,Medical Technician,TOTAL,189.14
HiringLabSectoralPosting,2022-01-26,US,United States,medtech,Medical Technician,TOTAL,189.02
HiringLabSectoralPosting,2022-01-27,US,United States,medtech,Medical Technician,TOTAL,188.77
HiringLabSectoralPosting,2022-01-28,US,United States,medtech,Medical Technician,TOTAL,188.67
HiringLabSectoralPosting,2022-01-29,US,United States,medtech,Medical Technician,TOTAL,188.55
HiringLabSectoralPosting,2022-01-30,US,United States,medtech,Medical Technician,TOTAL,188.58
HiringLabSectoralPosting,2022-01-31,US,United States,medtech,Medical Technician,TOTAL,188.67
HiringLabSectoralPosting,2022-02-01,US,United States,medtech,Medical Technician,TOTAL,188.7
HiringLabSectoralPosting,2022-02-02,US,United States,medtech,Medical Technician,TOTAL,188.76
HiringLabSectoralPosting,2022-02-03,US,United States,medtech,Medical Technician,TOTAL,188.83
HiringLabSectoralPosting,2022-02-04,US,United States,medtech,Medical Technician,TOTAL,188.94
HiringLabSectoralPosting,2022-02-05,US,United States,medtech,Medical Technician,TOTAL,189.09
HiringLabSectoralPosting,2022-02-06,US,United States,medtech,Medical Technician,TOTAL,189.03
HiringLabSectoralPosting,2022-02-07,US,United States,medtech,Medical Technician,TOTAL,188.96
HiringLabSectoralPosting,2022-02-08,US,United States,medtech,Medical Technician,TOTAL,188.87
HiringLabSectoralPosting,2022-02-09,US,United States,medtech,Medical Technician,TOTAL,188.78
HiringLabSectoralPosting,2022-02-10,US,United States,medtech,Medical Technician,TOTAL,188.66
HiringLabSectoralPosting,2022-02-11,US,United States,medtech,Medical Technician,TOTAL,188.62
HiringLabSectoralPosting,2022-02-12,US,United States,medtech,Medical Technician,TOTAL,188.51
HiringLabSectoralPosting,2022-02-13,US,United States,medtech,Medical Technician,TOTAL,188.43
HiringLabSectoralPosting,2022-02-14,US,United States,medtech,Medical Technician,TOTAL,188.34
HiringLabSectoralPosting,2022-02-15,US,United States,medtech,Medical Technician,TOTAL,188.27
HiringLabSectoralPosting,2022-02-16,US,United States,medtech,Medical Technician,TOTAL,188.24
HiringLabSectoralPosting,2022-02-17,US,United States,medtech,Medical Technician,TOTAL,188.24
HiringLabSectoralPosting,2022-02-18,US,United States,medtech,Medical Technician,TOTAL,188.13
HiringLabSectoralPosting,2022-02-19,US,United States,medtech,Medical Technician,TOTAL,187.95
HiringLabSectoralPosting,2022-02-20,US,United States,medtech,Medical Technician,TOTAL,187.97
HiringLabSectoralPosting,2022-02-21,US,United States,medtech,Medical Technician,TOTAL,188.09
HiringLabSectoralPosting,2022-02-22,US,United States,medtech,Medical Technician,TOTAL,187.45
HiringLabSectoralPosting,2022-02-23,US,United States,medtech,Medical Technician,TOTAL,187.36
HiringLabSectoralPosting,2022-02-24,US,United States,medtech,Medical Technician,TOTAL,187.31
HiringLabSectoralPosting,2022-02-25,US,United States,medtech,Medical Technician,TOTAL,187.27
HiringLabSectoralPosting,2022-02-26,US,United States,medtech,Medical Technician,TOTAL,187.43
HiringLabSectoralPosting,2022-02-27,US,United States,medtech,Medical Technician,TOTAL,187.33
HiringLabSectoralPosting,2022-02-28,US,United States,medtech,Medical Technician,TOTAL,187.2
HiringLabSectoralPosting,2022-03-01,US,United States,medtech,Medical Technician,TOTAL,187.82
HiringLabSectoralPosting,2022-03-02,US,United States,medtech,Medical Technician,TOTAL,187.71
HiringLabSectoralPosting,2022-03-03,US,United States,medtech,Medical Technician,TOTAL,187.66
HiringLabSectoralPosting,2022-03-04,US,United States,medtech,Medical Technician,TOTAL,187.46
HiringLabSectoralPosting,2022-03-05,US,United States,medtech,Medical Technician,TOTAL,187.2
HiringLabSectoralPosting,2022-03-06,US,United States,medtech,Medical Technician,TOTAL,187.03
HiringLabSectoralPosting,2022-03-07,US,United States,medtech,Medical Technician,TOTAL,186.89
HiringLabSectoralPosting,2022-03-08,US,United States,medtech,Medical Technician,TOTAL,186.84
HiringLabSectoralPosting,2022-03-09,US,United States,medtech,Medical Technician,TOTAL,186.79
HiringLabSectoralPosting,2022-03-10,US,United States,medtech,Medical Technician,TOTAL,186.14
HiringLabSectoralPosting,2022-03-11,US,United States,medtech,Medical Technician,TOTAL,185.8
HiringLabSectoralPosting,2022-03-12,US,United States,medtech,Medical Technician,TOTAL,185.54
HiringLabSectoralPosting,2022-03-13,US,United States,medtech,Medical Technician,TOTAL,185.33
HiringLabSectoralPosting,2022-03-14,US,United States,medtech,Medical Technician,TOTAL,185.14
HiringLabSectoralPosting,2022-03-15,US,United States,medtech,Medical Technician,TOTAL,184.77
HiringLabSectoralPosting,2022-03-16,US,United States,medtech,Medical Technician,TOTAL,184.54
HiringLabSectoralPosting,2022-03-17,US,United States,medtech,Medical Technician,TOTAL,185
HiringLabSectoralPosting,2022-03-18,US,United States,medtech,Medical Technician,TOTAL,185.32
HiringLabSectoralPosting,2022-03-19,US,United States,medtech,Medical Technician,TOTAL,185.43
HiringLabSectoralPosting,2022-03-20,US,United States,medtech,Medical Technician,TOTAL,185.39
HiringLabSectoralPosting,2022-03-21,US,United States,medtech,Medical Technician,TOTAL,185.32
HiringLabSectoralPosting,2022-03-22,US,United States,medtech,Medical Technician,TOTAL,185.44
HiringLabSectoralPosting,2022-03-23,US,United States,medtech,Medical Technician,TOTAL,185.36
HiringLabSectoralPosting,2022-03-24,US,United States,medtech,Medical Technician,TOTAL,185.12
HiringLabSectoralPosting,2022-03-25,US,United States,medtech,Medical Technician,TOTAL,184.82
HiringLabSectoralPosting,2022-03-26,US,United States,medtech,Medical Technician,TOTAL,184.52
HiringLabSectoralPosting,2022-03-27,US,United States,medtech,Medical Technician,TOTAL,184.45
HiringLabSectoralPosting,2022-03-28,US,United States,medtech,Medical Technician,TOTAL,184.35
HiringLabSectoralPosting,2022-03-29,US,United States,medtech,Medical Technician,TOTAL,184.12
HiringLabSectoralPosting,2022-03-30,US,United States,medtech,Medical Technician,TOTAL,183.95
HiringLabSectoralPosting,2022-03-31,US,United States,medtech,Medical Technician,TOTAL,184.04
HiringLabSectoralPosting,2022-04-01,US,United States,medtech,Medical Technician,TOTAL,184.39
HiringLabSectoralPosting,2022-04-02,US,United States,medtech,Medical Technician,TOTAL,184.58
HiringLabSectoralPosting,2022-04-03,US,United States,medtech,Medical Technician,TOTAL,184.65
HiringLabSectoralPosting,2022-04-04,US,United States,medtech,Medical Technician,TOTAL,184.7
HiringLabSectoralPosting,2022-04-05,US,United States,medtech,Medical Technician,TOTAL,184.63
HiringLabSectoralPosting,2022-04-06,US,United States,medtech,Medical Technician,TOTAL,184.68
HiringLabSectoralPosting,2022-04-07,US,United States,medtech,Medical Technician,TOTAL,184.56
HiringLabSectoralPosting,2022-04-08,US,United States,medtech,Medical Technician,TOTAL,184.22
HiringLabSectoralPosting,2022-04-09,US,United States,medtech,Medical Technician,TOTAL,183.75
HiringLabSectoralPosting,2022-04-10,US,United States,medtech,Medical Technician,TOTAL,182.97
HiringLabSectoralPosting,2022-04-11,US,United States,medtech,Medical Technician,TOTAL,182.3
HiringLabSectoralPosting,2022-04-12,US,United States,medtech,Medical Technician,TOTAL,181.86
HiringLabSectoralPosting,2022-04-13,US,United States,medtech,Medical Technician,TOTAL,181.39
HiringLabSectoralPosting,2022-04-14,US,United States,medtech,Medical Technician,TOTAL,180.75
HiringLabSectoralPosting,2022-04-15,US,United States,medtech,Medical Technician,TOTAL,180.28
HiringLabSectoralPosting,2022-04-16,US,United States,medtech,Medical Technician,TOTAL,180.15
HiringLabSectoralPosting,2022-04-17,US,United States,medtech,Medical Technician,TOTAL,180.31
HiringLabSectoralPosting,2022-04-18,US,United States,medtech,Medical Technician,TOTAL,180.4
HiringLabSectoralPosting,2022-04-19,US,United States,medtech,Medical Technician,TOTAL,180.55
HiringLabSectoralPosting,2022-04-20,US,United States,medtech,Medical Technician,TOTAL,180.63
HiringLabSectoralPosting,2022-04-21,US,United States,medtech,Medical Technician,TOTAL,180.96
HiringLabSectoralPosting,2022-04-22,US,United States,medtech,Medical Technician,TOTAL,181.52
HiringLabSectoralPosting,2022-04-23,US,United States,medtech,Medical Technician,TOTAL,182.08
